"","feature","EM_ClimatePriorityArea_MHW_SumCumInt_585","EM_ClimatePriorityArea_velocity_585","EM_ClimatePriorityArea_o2os_585","EM_ClimatePriorityArea_phos_585","EM_ClimatePriorityArea_tos_585"
"5487","Neoschrammeniella_fulvodesmus",44.6280991735537,75.6198347107438,32.6446280991736,52.0661157024793,34.297520661157
"5488","Neoscombrops_pacificus",60.1863354037267,63.6024844720497,59.1304347826087,66.0869565217391,68.2608695652174
"5489","Neosebastes_entaxis",69.5054945054945,61.5384615384615,63.4615384615385,56.8681318681319,71.4285714285714
"5490","Neosebastes_johnsoni",90.2439024390244,68.2926829268293,92.6829268292683,78.0487804878049,90.2439024390244
"5491","Neosynchiropus_ocellatus",52.2948539638387,53.1293463143255,58.1363004172462,70.3755215577191,66.4812239221141
"5492","Neotrapezium_sublaevigatum",58.0872011251758,55.1336146272855,56.2587904360056,61.7440225035162,70.8860759493671
"5493","Neotrevathana_elongatum",61.9111709286676,58.8156123822342,61.3728129205922,66.4872139973082,71.6016150740242
"5494","Neotrygon_kuhlii",59.5166163141994,58.6102719033233,57.5025176233635,67.3716012084592,70.6948640483384
"5495","Nepanthia_briareus",61.5676359039191,68.7737041719343,64.2225031605563,76.4854614412137,67.6359039190898
"5496","Nepanthia_fisheri",62.890625,68.8802083333333,64.9739583333333,76.6927083333333,65.7552083333333
"5497","Nephasoma_capilleforme",46.9671675013912,63.4390651085142,33.9454646633278,32.8324986087924,39.1207568169171
"5498","Nephasoma_cutleri",40.5498821681068,40.5341712490181,41.3354281225452,52.2230950510605,45.1688923802042
"5499","Nephasoma_pellucidum",62.6640419947507,64.7637795275591,64.1076115485564,66.0761154855643,73.8188976377953
"5500","Nephtheis_fascicularis",61.353711790393,58.9519650655022,61.7903930131004,69.8689956331878,72.0524017467249
"5501","Nephtys_incisa",90,86,94,60,97
"5502","Nephtys_simoni",77.4891774891775,73.1601731601732,92.6406926406926,63.2034632034632,96.5367965367965
"5503","Nephtys_squamosa",76.1702127659574,73.1914893617021,92.3404255319149,63.8297872340426,96.5957446808511
"5504","Neptunus_hastatoides",55.0344827586207,52,53.5172413793103,62.0689655172414,69.6551724137931
"5505","Nereiphylla_castanea",69.3391115926327,74.3228602383532,67.8223185265439,67.4972914409534,78.8732394366197
"5506","Nereis_anomala",58.743961352657,62.6086956521739,59.3236714975845,69.5652173913043,69.0821256038647
"5507","Nereis_callaona",75.7396449704142,76.9230769230769,94.0828402366864,69.8224852071006,95.2662721893491
"5508","Nereis_denhamensis",55.820476858345,55.960729312763,57.3632538569425,67.601683029453,69.1444600280505
"5509","Nereis_jacksoni",62.3272727272727,64.2181818181818,64.8,65.3090909090909,75.0545454545454
"5510","Nereis_mirabilis",61.8909090909091,63.6363636363636,64,66.2545454545455,75.2727272727273
"5511","Nereis_persica",66.9950738916256,69.2118226600985,61.3300492610837,65.7635467980296,71.6748768472906
"5512","Nereis_trifasciata",62.0618556701031,60.8247422680412,61.2371134020619,64.3298969072165,70.5154639175258
"5513","Neripteron_bensoni",62.277304415182,64.3687064291247,64.3687064291247,67.5445391169636,74.4384198295895
"5514","Nerita_albicilla",62.4687239366138,64.9708090075063,63.71976647206,67.3894912427022,73.5613010842369
"5515","Nerita_chamaeleon",54.5185185185185,53.3333333333333,54.962962962963,64,68.4444444444444
"5516","Nerita_chameleon",62.3456790123457,64.2746913580247,64.1203703703704,67.3611111111111,74.6141975308642
"5517","Nerita_costata",56.6529492455418,55.281207133059,57.3388203017833,66.1179698216735,69.9588477366255
"5518","Nerita_insculpta",59.8086124401914,62.3923444976077,59.3301435406699,67.177033492823,69.5693779904306
"5519","Nerita_litterata",60.0835945663532,62.0689655172414,59.2476489028213,67.398119122257,69.4879832810867
"5520","Nerita_picea",65.8139534883721,73.0232558139535,71.1627906976744,78.8372093023256,76.046511627907
"5521","Nerita_planospira",62.5,62.2619047619048,62.1428571428571,65.4761904761905,73.0952380952381
"5522","Nerita_plicata",62.287104622871,64.720194647202,64.2335766423358,68.2076236820762,74.2903487429035
"5523","Nerita_polita",62.3325453112687,64.2237982663515,63.8297872340426,67.3758865248227,74.2316784869976
"5524","Nerita_reticulata",57.6547231270358,53.9087947882736,56.514657980456,59.9348534201954,67.9153094462541
"5525","Nerita_scabricosta",59.3288590604027,59.8657718120805,54.8993288590604,66.1744966442953,69.2617449664429
"5526","Nerita_squamulata",62.3824451410658,64.1849529780564,63.3228840125392,67.2413793103448,74.3730407523511
"5527","Nerita_undata",61.6844602609727,59.7864768683274,62.514827995255,67.85290628707,73.6654804270463
"5528","Neritina_turrita",62.3456790123457,64.2746913580247,64.1203703703704,67.3611111111111,74.6141975308642
"5529","Neritina_violacea",53.960396039604,52.4752475247525,50.8250825082508,60.5610561056106,67.3267326732673
"5530","Neritopsis_radula",60.2124183006536,62.5,62.3366013071895,68.7091503267974,73.1209150326797
"5531","Nesiarchus_nasutus",58.2018348623853,61.394495412844,61.0275229357798,55.8165137614679,68.7339449541284
"5532","Nesiocypraea_lisetae",63.4736842105263,67.5789473684211,62.3157894736842,71.6842105263158,64.9473684210526
"5533","Nessorhamphus_ingolfianus",50.0557828188918,64.2246188174042,31.5730754927482,32.6143547787281,39.3454815916698
"5534","Nettastoma_parviceps",68.1284259984338,73.4534064212999,66.0140955364135,67.34534064213,70.7126076742365
"5535","Neverita_albumen",60.7655502392344,60.7655502392344,58.755980861244,65.0717703349282,71.1004784688995
"5536","Neverita_peselephanti",53.3646322378717,52.8951486697966,53.20813771518,63.0672926447574,67.7621283255086
"5537","Nicolea_chilensis",61.5384615384615,97.4358974358974,56.4102564102564,82.051282051282,61.5384615384615
"5538","Nicolea_gracilibranchis",60.4604604604605,61.7617617617618,58.7587587587588,65.7657657657658,70.6706706706707
"5539","Nikoides_danae",61.4248479582971,64.9000868809731,65.2476107732407,70.112945264987,73.1537793223284
"5540","Niobafia_erosa",57.69669327252,62.9418472063854,59.6351197263398,73.7742303306728,68.1870011402509
"5541","Niphates_erecta",59.5034246575342,61.3869863013699,59.5890410958904,66.9520547945205,70.2054794520548
"5542","Nobia_grandis",59.6669750231267,62.2571692876966,58.2793709528215,67.2525439407956,70.2127659574468
"5543","Nodilittorina_pyramidalis",63.1878557874763,63.0929791271347,63.9468690702087,67.1726755218216,73.719165085389
"5544","Nodipecten_subnodosus",35.4128440366973,34.9934469200524,53.4207077326343,57.5360419397117,63.4600262123198
"5545","Nomeus_gronovii",61.068044788975,63.3936261843239,61.6279069767442,58.9147286821705,69.8105081826012
"5546","Norfolkia_brachylepis",51.9254658385093,52.2981366459627,57.639751552795,68.4472049689441,68.695652173913
"5547","Norfolkia_squamiceps",74.8322147651007,80.2013422818792,69.7986577181208,77.5167785234899,71.1409395973154
"5548","Norfolkia_thomasi",64.2246642246642,73.7484737484738,69.2307692307692,76.0683760683761,76.4346764346764
"5549","Notacanthus_chemnitzii",36.3636363636364,90.9090909090909,81.8181818181818,100,54.5454545454545
"5550","Notadusta_katsuae",77.3493975903614,62.6506024096386,70.1204819277108,62.4096385542169,72.5301204819277
"5551","Notadusta_martini",58.69140625,62.79296875,59.86328125,69.7265625,68.75
"5552","Notarchus_indicus",61.9243421052632,65.0493421052632,64.3914473684211,67.8453947368421,73.1085526315789
"5553","Notaulax_phaeotaenia",57.6551724137931,58.8965517241379,59.1724137931035,70.6206896551724,66.7586206896552
"5554","Notocochlis_gualteriana",62.3417721518987,64.6360759493671,63.2911392405063,66.8512658227848,74.0506329113924
"5555","Notolychnus_valdiviae",36.7082701504724,40.8345969905517,41.4440685874256,37.6297678758894,49.1134958590925
"5556","Notomastus_hemipodus",66.8893129770992,70.5152671755725,69.9427480916031,67.8435114503817,78.0534351145038
"5557","Notomastus_latericeus",50.6242197253433,69.2259675405743,47.8152309612984,56.8039950062422,45.6304619225968
"5558","Notomyrtea_vincentia",68.0497925311203,86.3070539419087,60.5809128630705,70.954356846473,63.0705394190871
"5559","Notopharyngoides_aruensis",58.9201877934272,59.1549295774648,57.6291079812207,67.018779342723,69.8356807511737
"5560","Notopoides_latus",61.9214997070885,65.7293497363796,62.6244874048038,65.7879320445226,70.3573520796719
"5561","Notopygos_hispida",52.2813688212928,54.7528517110266,64.638783269962,72.8136882129278,66.7300380228137
"5562","Notosceles_chimmonis",63.219741480611,66.5687426556992,67.0975323149236,65.9224441833137,69.2714453584019
"5563","Notoscopelus_caudispinosus",35.2224554471746,41.0750298390748,39.2188336008561,38.8196073589332,43.9272338148743
"5564","Nototeredo_edax",58.248730964467,56.7258883248731,56.4720812182741,66.751269035533,69.9238578680203
"5565","Noumea_varians",58.8116817724068,63.0412890231621,59.9194360523666,69.1842900302115,67.97583081571
"5566","Novaculichthys_taeniourus",62.0689655172414,64.367816091954,63.6781609195402,67.4329501915709,74.7892720306513
"5567","Novaculoides_macrolepidotus",62.4197983501375,63.7030247479377,63.794683776352,67.7360219981668,73.1439046746105
"5568","Novaculops_halsteadi",57.0212765957447,56.4893617021277,59.3617021276596,67.2340425531915,71.9148936170213
"5569","Nucia_speciosa",61.0558530986993,64.4988523335884,65.1109410864575,68.3244070390207,73.9862280030604
"5570","Nucula_proxima",85.0828729281768,81.767955801105,93.9226519337017,59.6685082872928,98.3425414364641
"5571","Nupalirus_chani",61.8181818181818,84.5454545454545,52.2727272727273,64.0909090909091,51.3636363636364
"5572","Nupalirus_vericeli",66.2190082644628,66.0123966942149,74.3801652892562,74.896694214876,77.8925619834711
"5573","Nyctiphanes_simplex",74.8717948717949,78.974358974359,92.3076923076923,67.6923076923077,94.3589743589744
"5574","Nymphopsis_muscosa",54.8476454293629,53.0470914127424,53.185595567867,63.1578947368421,67.0360110803324
"5575","Obelia_bidentata",78.8235294117647,80,93.5294117647059,67.6470588235294,95.8823529411765
"5576","Oceanapia_sagittaria",59.9765258215962,55.9859154929578,58.4507042253521,65.1408450704225,72.0657276995305
"5577","Oceanapia_tenuis",47.1428571428571,84.2857142857143,40,60,42.8571428571429
"5578","Ocosia_apia",72.2084367245658,84.1191066997519,60.7940446650124,70.9677419354839,64.7642679900744
"5579","Octolasmis_lowei",60.5079365079365,62.7936507936508,57.7777777777778,63.3650793650794,68.0634920634921
"5580","Octolasmis_nierstraszi",59.8617756512493,61.9351408825093,57.3631047315258,59.4896331738437,66.347687400319
"5581","Octolasmis_orthogonia",59.8347107438017,58.8429752066116,56.198347107438,64.7107438016529,67.2727272727273
"5582","Octolasmis_weberi",62.2950819672131,64.7540983606557,59.1654247391952,64.2324888226528,67.2876304023845
"5583","Octophialucium_indicum",59.4501718213058,56.2428407789233,57.6174112256586,66.0939289805269,70.2176403207331
"5584","Octopoteuthis_megaptera",38.4445884640311,36.50032404407,55.4115359688918,44.1866493843163,65.5346727154893
"5585","Octopoteuthis_sicula",35.7761448628789,36.1402703057342,41.5923107203779,40.6081879018502,45.6797008266632
"5586","Octopus_bocki",64.8756218905473,68.2587064676617,71.9402985074627,74.8258706467662,74.726368159204
"5587","Octopus_cyanea",62.85140562249,63.7215528781794,63.7884872824632,65.863453815261,74.2971887550201
"5588","Octopus_wolfi",65.2173913043478,69.6859903381642,71.9806763285024,77.0531400966183,75.1207729468599
"5589","Ocypode_ceratophthalmus",62.3595505617977,64.446227929374,63.322632423756,66.6934189406099,73.6757624398074
"5590","Ocypode_cordimanus",62.2353937341236,64.7756138865368,63.844199830652,67.2311600338696,73.4123624047417
"5591","Ocypode_pallidula",59.5634095634096,64.3451143451143,64.3451143451143,74.1164241164241,69.8544698544699
"5592","Ocythoe_tuberculata",83.2214765100671,86.5771812080537,92.6174496644295,55.0335570469799,97.9865771812081
"5593","Odontanthias_borbonius",35.7255447380621,36.6295781177561,35.7626332869726,41.4789058878071,36.4163189615206
"5594","Odontanthias_rhodopeplus",57.6271186440678,52.5423728813559,56.4537157757497,61.1473272490222,69.1003911342894
"5595","Odontaspis_ferox",66.2106703146375,68.12585499316,77.9753761969904,49.2476060191518,86.7305061559507
"5596","Odontodactylus_brevirostris",63.036303630363,67.5247524752475,66.9306930693069,67.6567656765677,71.7491749174918
"5597","Odontodactylus_cultrifer",58.0246913580247,54.0740740740741,57.037037037037,63.9506172839506,71.358024691358
"5598","Odontodactylus_hansenii",62.7492877492878,66.8803418803419,67.5925925925926,68.8746438746439,71.6524216524217
"5599","Odontodactylus_hawaiiensis",63.2718014003819,65.0541056651814,62.7625716104392,65.8816040738383,72.2469764481222
"5600","Odontodactylus_latirostris",59.432387312187,63.8564273789649,60.3505843071786,67.195325542571,66.9449081803005
"5601","Odontodactylus_scyllarus",63.2492113564669,63.5646687697161,63.7223974763407,65.1419558359621,74.211356466877
"5602","Odontomacrurus_murrayi",38.6677425138964,44.988344988345,31.6657701273086,42.0207997131074,36.256051640667
"5603","Odontonia_katoi",60.1851851851852,62.3456790123457,59.4650205761317,66.5637860082305,69.9588477366255
"5604","Odonus_niger",61.9783616692427,64.451313755796,63.9103554868624,66.3833075734158,74.4204018547141
"5605","Oenone_fulgida",62.9310344827586,63.9920424403183,63.9920424403183,65.9814323607427,74.0053050397878
"5606","Ogilbyina_queenslandiae",62.4521072796935,68.1992337164751,63.0268199233716,74.1379310344828,66.8582375478927
"5607","Ogilbyina_salvati",48.8636363636364,84.0909090909091,47.7272727272727,65.9090909090909,44.3181818181818
"5608","Oikopleura_albicans",74.6987951807229,74.2971887550201,91.1646586345382,58.2329317269076,96.7871485943775
"5609","Oikopleura_cophocerca",59.9688473520249,62.3831775700935,59.0342679127726,66.2772585669782,69.2367601246106
"5610","Oikopleura_dioica",68,71.6666666666667,63.6666666666667,72,70.8333333333333
"5611","Oikopleura_longicauda",61.5284974093264,62.7374784110535,61.4853195164076,58.8082901554404,69.9913644214162
"5612","Oikopleura_parva",63.0686198920586,67.4633770239013,61.2952968388589,65.8442559753277,64.2251349267541
"5613","Oikopleura_rufescens",62.3942745608328,64.1509433962264,64.5413142485361,65.7774886141835,73.7150292778139
"5614","Oithona_nana",61.760752688172,64.5833333333333,57.5940860215054,62.9032258064516,67.741935483871
"5615","Oithona_plumifera",61.7647058823529,100,44.1176470588235,38.2352941176471,64.7058823529412
"5616","Oithona_simplex",60.4344453064391,62.2963537626067,58.5725368502715,65.7098525989139,69.821567106284
"5617","Okamejei_kenojei",66.6666666666667,50,66.6666666666667,100,100
"5618","Olenorfia_cariei",65.4135338345865,72.5563909774436,69.1729323308271,76.5037593984962,77.2556390977444
"5619","Oligolepis_acutipennis",56.5941101152369,54.9295774647887,56.8501920614597,64.7887323943662,71.5749039692702
"5620","Oligometra_serripinna",58.6666666666667,54.7878787878788,57.3333333333333,65.0909090909091,71.030303030303
"5621","Oligotrema_psammatodes",44.2392444910808,42.3504721930745,46.1490031479538,52.7806925498426,45.5613850996852
"5622","Oligotrema_psammites",43.2764775882586,44.7838159460532,44.5854819516065,48.7637181012826,47.0844902816343
"5623","Oliva_annulata",61.8167821401078,64.6651270207852,64.1262509622787,66.9745958429561,74.1339491916859
"5624","Oliva_caerulea",61.6465863453815,63.9892904953146,62.9183400267738,66.2650602409639,72.958500669344
"5625","Oliva_carneola",59.0648854961832,62.0229007633588,59.9236641221374,66.412213740458,69.8473282442748
"5626","Oliva_hirasei",56.6945606694561,57.7405857740586,54.602510460251,55.6485355648536,65.6903765690377
"5627","Oliva_irisans",60.774818401937,59.5641646489104,60.5326876513317,66.3438256658596,72.0338983050847
"5628","Oliva_miniacea",62.3824451410658,64.3416927899686,63.871473354232,67.3197492163009,74.3730407523511
"5629","Oliva_mustelina",55.8041958041958,53.5664335664336,55.2447552447552,63.7762237762238,70.0699300699301
"5630","Oliva_oliva",56.760374832664,55.1539491298527,56.2248995983936,64.9263721552878,70.95046854083
"5631","Oliva_reticulata",63.3108108108108,65.4054054054054,63.9864864864865,66.9594594594595,72.8378378378378
"5632","Oliva_sericea",59.4974874371859,61.0050251256281,59.2964824120603,66.5326633165829,70.251256281407
"5633","Oliva_tessellata",62.5111308993767,63.846838824577,63.846838824577,67.9430097951915,72.573463935886
"5634","Oliva_tigridella",52.007299270073,51.8248175182482,53.8321167883212,63.8686131386861,66.970802919708
"5635","Oliva_tricolor",62.5196850393701,64.251968503937,63.4645669291339,67.3228346456693,74.251968503937
"5636","Oliva_vidua",56.7454798331015,54.798331015299,57.0236439499305,65.2294853963839,70.2364394993046
"5637","Ommastrephes_bartramii",59.3694016481548,62.164098889287,58.4020064493013,53.9233249731279,67.1085632389824
"5638","Omobranchus_elongatus",55.5762081784387,52.9739776951673,55.2044609665427,63.9405204460966,66.9144981412639
"5639","Omobranchus_germaini",58.3901773533424,58.5266030013643,57.0259208731242,67.2578444747613,69.849931787176
"5640","Omobranchus_obliquus",61.6252821670429,63.7697516930022,70.4288939051919,73.13769751693,75.5079006772009
"5641","Omobranchus_punctatus",56.8758344459279,55.1401869158878,56.2082777036048,65.1535380507343,70.6275033377837
"5642","Omobranchus_zebra",57.2404371584699,54.2349726775956,56.4207650273224,64.8907103825137,70.0819672131148
"5643","Omosudis_lowii",36.8149120803836,41.2708380908883,41.091002511989,37.3572733500799,49.1036766385019
"5644","Oncaea_conifera",100,100,100,100,100
"5645","Oncaea_media",100,100,100,100,100
"5646","Oncaea_mediterranea",100,100,100,100,100
"5647","Oncaea_venusta",60.6768734891217,63.0942788074134,58.5817888799355,65.1087832393231,69.3795326349718
"5648","Oncinopus_araneus",57.843137254902,59.4474153297683,57.7540106951872,69.2513368983957,68.0926916221034
"5649","Oncopagurus_indicus",50.6406685236769,55.4596100278552,54.4568245125348,51.5877437325905,59.8607242339833
"5650","Oncopagurus_minutus",50.3074739829707,53.6423841059603,55.6291390728477,49.5979186376537,58.1362346263009
"5651","Onigocia_bimaculata",62.6057529610829,66.1590524534687,67.5972927241963,69.5431472081218,73.6886632825719
"5652","Onigocia_macrolepis",60.9885260370697,62.2241835834069,58.9585172109444,64.342453662842,70.9620476610768
"5653","Onigocia_oligolepis",60.7594936708861,64.2117376294592,59.2635212888377,68.3544303797468,68.0092059838895
"5654","Onigocia_pedimacula",61.6146230007616,64.8895658796649,64.5849200304646,67.9360243716679,72.962680883473
"5655","Onigocia_spinosa",57.0776255707763,55.8219178082192,56.1643835616438,64.9543378995434,70.5479452054795
"5656","Onithochiton_lyellii",62.1765601217656,65.0684931506849,64.9923896499239,66.6666666666667,74.6575342465753
"5657","Onuxodon_fowleri",61.9476268412439,65.2209492635025,64.4026186579378,68.494271685761,73.1587561374795
"5658","Onuxodon_parvibrachium",61.0212765957447,63.2340425531915,62.0425531914894,68.2553191489362,72
"5659","Onychoteuthis_aequimanus",83.1168831168831,64.9350649350649,72.7272727272727,80.5194805194805,88.3116883116883
"5660","Onychoteuthis_banksii",62.2981079833872,63.7748038763267,62.3904014766959,59.9907706506691,71.7120443008768
"5661","Onykia_carriboea",62.3003194888179,63.961661341853,63.8338658146965,65.3674121405751,74.0575079872204
"5662","Opalia_bicarinata",66.543438077634,71.7190388170055,69.5009242144178,72.6432532347505,71.3493530499076
"5663","Opheodesoma_australiensis",72.5773195876289,74.639175257732,64.9484536082474,71.5463917525773,69.2783505154639
"5664","Opheodesoma_glabra",54.8245614035088,54.3859649122807,64.4736842105263,65.5701754385965,62.5
"5665","Opheodesoma_grisea",62.2861586314152,64.5412130637636,63.9191290824261,66.796267496112,74.2612752721617
"5666","Ophiacantha_longidens",60.3557814485388,64.2312579415502,58.1321473951715,63.722998729352,65.6289707750953
"5667","Ophiacantha_pentagona",51.7229129662522,56.3410301953819,55.1687388987567,52.5044404973357,59.3250444049734
"5668","Ophiacantha_phragma",87.5,75,100,100,100
"5669","Ophiacantha_rosea",71.4285714285714,100,35.7142857142857,100,71.4285714285714
"5670","Ophiactis_affinis",58.5424133811231,54.8387096774194,56.3918757467145,65.4719235364397,71.0872162485066
"5671","Ophiactis_modesta",62.9778672032193,64.1180415828303,63.4473507712944,65.5264922870557,73.9101274312542
"5672","Ophiactis_picteti",55.1912568306011,53.1420765027322,55.0546448087432,63.3879781420765,70.3551912568306
"5673","Ophiactis_profundi",59.4594594594595,63.3633633633634,57.8078078078078,66.7417417417417,65.015015015015
"5674","Ophiactis_savignyi",62.9508196721312,64.6448087431694,62.2950819672131,63.4972677595628,72.3497267759563
"5675","Ophiactis_simplex",45.4545454545455,61.8181818181818,78.1818181818182,100,80
"5676","Ophiarachna_incrassata",61.9599578503688,61.6438356164384,63.3298208640674,69.7576396206533,72.0758693361433
"5677","Ophiarachnella_gorgonia",61.8125484120837,64.1363284275755,63.129357087529,66.0728117738187,73.8962044926414
"5678","Ophiarachnella_infernalis",60.0151745068285,61.9878603945372,58.1183611532625,65.2503793626707,69.7268588770865
"5679","Ophiarachnella_macracantha",60.5072463768116,69.0217391304348,62.5,82.6086956521739,67.9347826086957
"5680","Ophiarachnella_septemspinosa",59.8168870803662,61.648016276704,60.9359104781282,66.9379450661241,69.8880976602238
"5681","Ophiarthrum_pictum",59.4827586206897,62.3922413793103,60.5603448275862,68.3189655172414,68.75
"5682","Ophichthus_altipennis",60.9286523216308,58.3238958097395,61.9479048697622,66.9309173272933,74.0656851642129
"5683","Ophichthus_bonaparti",61.9309262166405,64.4427001569859,64.4427001569859,68.2103610675039,74.0973312401884
"5684","Ophichthus_cephalozona",59.6356663470757,62.607861936721,59.6356663470757,66.6347075743049,71.3326941514861
"5685","Ophichthus_polyophthalmus",62.007722007722,64.4015444015444,64.2471042471042,67.7220077220077,74.5173745173745
"5686","Ophichthus_urolophus",54.1922290388548,52.3517382413088,54.1922290388548,57.6687116564417,66.5644171779141
"5687","Ophidiaster_armatus",55.9734513274336,56.858407079646,63.9380530973451,84.2920353982301,64.1592920353982
"5688","Ophidiaster_cribrarius",59.8027127003699,66.8310727496917,63.9950678175092,76.8187422934649,66.9543773119605
"5689","Ophidiaster_duncani",59.5190380761523,62.8256513026052,59.4188376753507,67.434869739479,68.7374749498998
"5690","Ophidiaster_granifer",59.9474145486415,62.6643295354952,59.6844872918493,66.3453111305872,69.1498685363716
"5691","Ophidiaster_hemprichi",57.3623559539053,56.3380281690141,57.8745198463508,67.3495518565941,69.910371318822
"5692","Ophidion_muraenolepis",63.1471389645777,67.7792915531335,62.3978201634877,66.0762942779292,70.299727520436
"5693","Ophiocamax_vitrea",60.8,63.7538461538461,57.7846153846154,62.0307692307692,65.9692307692308
"5694","Ophiocara_porocephala",57.7622377622378,55.1048951048951,56.6433566433566,66.5734265734266,69.6503496503497
"5695","Ophiochaeta_hirsuta",60.5015673981191,60.1880877742947,61.0240334378265,68.1295715778474,72.1003134796238
"5696","Ophiochasma_stellatum",57.6826196473552,54.0302267002519,57.9345088161209,65.4911838790932,70.4030226700252
"5697","Ophiochiton_fastgatus",41.7631344612645,47.1059661620659,52.2707034728406,52.8049866429207,61.2644701691897
"5698","Ophioclastus_hataii",60.8597285067873,65.2714932126697,63.6877828054299,74.5475113122172,66.7420814479638
"5699","Ophiocoma_brevipes",61.1791730474732,64.5482388973966,65.1607963246554,68.3767228177642,73.9663093415008
"5700","Ophiocoma_dentata",60.5111294311624,63.8087386644683,63.1492168178071,69.8268755152514,72.8771640560594
"5701","Ophiocoma_erinaceus",61.6177636796194,64.7898493259318,64.8691514670896,68.8342585249802,73.8302934179223
"5702","Ophiocoma_pica",61.5506329113924,64.6360759493671,65.1107594936709,68.6708860759494,73.8924050632912
"5703","Ophiocoma_pusilla",61.1065235342692,65.0701899256812,66.1436829066887,70.0247729149463,73.1626754748142
"5704","Ophiocoma_schoenleinii",59.1041869522882,62.9990262901655,62.1226874391431,70.6913339824732,68.9386562804284
"5705","Ophiocoma_scolopendrina",62.202852614897,64.0253565768621,64.2630744849445,67.9080824088748,74.0887480190174
"5706","Ophiocomella_sexradia",61.7924528301887,63.6792452830189,64.8584905660377,67.7672955974843,74.2924528301887
"5707","Ophioconis_cincta",60.056258790436,58.2278481012658,64.4163150492264,70.8860759493671,69.1983122362869
"5708","Ophioconis_cupida",61.796875,66.171875,61.40625,69.140625,64.21875
"5709","Ophiodaphne_formata",62.2047244094488,68.7289088863892,63.8920134983127,74.8031496062992,66.1417322834646
"5710","Ophiodromus_angustifrons",58.0278128950695,56.5107458912769,56.1314791403287,66.3716814159292,70.0379266750948
"5711","Ophiogymna_pellicula",60.9279609279609,66.4224664224664,65.0793650793651,76.5567765567766,68.1318681318681
"5712","Ophiolepis_cincta",59.0194264569843,62.1646623496762,59.7594819611471,67.5300647548566,69.6577243293247
"5713","Ophiolepis_irregularis",59.0833333333333,62.5,60.25,68.5,67.6666666666667
"5714","Ophiolepis_superba",59.0431738623104,59.0431738623104,57.6429404900817,67.0945157526254,69.6616102683781
"5715","Ophiomastix_annulosa",59.698275862069,61.7456896551724,58.7284482758621,67.6724137931034,69.073275862069
"5716","Ophiomastix_asperula",59.5698924731183,62.3655913978495,60.3225806451613,68.0645161290323,68.8172043010753
"5717","Ophiomastix_caryophyllata",59.2724046140195,61.8456078083407,59.3611357586513,66.7258207630878,70.6299911268855
"5718","Ophiomastix_flaccida",56.0702875399361,51.5974440894569,58.4664536741214,63.8977635782748,66.4536741214058
"5719","Ophiomastix_janualis",57.6679340937896,59.4423320659062,58.5551330798479,70.468948035488,67.3003802281369
"5720","Ophiomastix_mixta",60.1485148514851,66.9554455445545,64.2326732673267,76.7326732673267,68.3168316831683
"5721","Ophiomastix_variabilis",59.375,61.4285714285714,59.6428571428571,67.7678571428572,69.9107142857143
"5722","Ophiomaza_cacaotica",57.2151898734177,53.6708860759494,56.3291139240506,64.0506329113924,71.1392405063291
"5723","Ophiomitra_leucorhabdota",65.2925531914894,72.4734042553192,62.1010638297872,69.6808510638298,68.218085106383
"5724","Ophiomoeris_nodosa",61.7956064947469,66.6666666666667,61.7000955109838,72.5883476599809,65.3295128939828
"5725","Ophiomusium_luetkeni",55.3831231813773,60.184287099903,58.5354025218235,58.4869059165858,63.094083414161
"5726","Ophiomusium_lymani",62.621359223301,70.631067961165,60.9223300970874,75.7281553398058,63.1067961165049
"5727","Ophiomusium_scalare",66.6666666666667,100,100,100,66.6666666666667
"5728","Ophiomusium_simplex",61.1365120836055,64.5983017635532,59.5035924232528,63.6838667537557,65.4474199869366
"5729","Ophiomyxa_australis",59.9370739381227,61.719979024646,57.7871001573152,59.0980597797588,66.6491872050341
"5730","Ophionereis_dubia",61.7809298660362,65.0118203309693,65.0118203309693,68.4791174152876,73.9164696611505
"5731","Ophionereis_fusca",58.7,63,62.4,69.7,68.8
"5732","Ophionereis_porrecta",61.8291761148904,64.32350718065,64.5502645502645,67.8004535147392,73.9984882842026
"5733","Ophiopallas_paradoxa",60.0415512465374,64.3351800554017,58.1717451523546,65.9972299168975,65.7202216066482
"5734","Ophiopeza_spinosa",59.8237885462555,61.4096916299559,59.3832599118943,67.0484581497797,70.1321585903084
"5735","Ophioplinthaca_pulchra",60,65.045045045045,60.1801801801802,70.8108108108108,66.1261261261261
"5736","Ophioplocus_imbricatus",60.0409836065574,61.4754098360656,58.094262295082,65.983606557377,70.6967213114754
"5737","Ophiopsammium_semperi",52.695652173913,52.8695652173913,61.0434782608696,68.3478260869565,66.9565217391304
"5738","Ophiopsammus_aequalis",63.472485768501,68.595825426945,60.6261859582543,72.4857685009488,64.5161290322581
"5739","Ophiopteron_elegans",60.2953240360952,62.6743232157506,59.8031173092699,66.9401148482362,68.7448728465956
"5740","Ophiosphaera_insignis",60.3756708407871,64.4901610017889,62.2540250447227,68.6940966010733,66.8157423971377
"5741","Ophiothela_danae",60.8040201005025,59.5979899497487,57.8894472361809,65.7286432160804,71.6582914572864
"5742","Ophiothrix_ciliaris",56.7777777777778,55.7777777777778,56.2222222222222,64.5555555555556,71.1111111111111
"5743","Ophiothrix_exigua",58.7006960556845,55.3364269141531,57.07656612529,65.0812064965197,71.1136890951276
